Date,Open,High,Low,Close,Volume
2023-06-15,336.7670051079677,349.1008770841443,336.48759789193105,347.36456298828125,38899100
2023-06-16,350.5777468219982,350.72742381496835,341.2275484062125,341.6067199707031,46533600
2023-06-20,338.59313263768996,341.35726945729306,335.15040931912563,337.3357849121094,26375400
2023-06-21,335.65931574908313,337.01645818946224,331.3684129299585,332.8552551269531,25117800
2023-06-22,333.41409281699464,339.40141649153355,332.6357419574287,338.9922790527344,23556800
2023-06-23,333.65355508938256,337.2459551593805,332.7455045211022,334.3121643066406,23084700
2023-06-26,333.01493964849345,335.3998743787694,327.7959782838698,327.90576171875,21520600
2023-06-27,331.15886268738234,335.4398077044517,328.604273651623,333.8631591796875,24354100
2023-06-28,333.9529536205381,337.26594662786533,333.10474336009975,335.14044189453125,20259500
2023-06-29,334.0028240491651,335.3998600714379,331.9172434064326,334.34210205078125,16997000
2023-06-30,337.0364122220863,342.0059015948727,336.48758642635534,339.8205261230469,26823800
2023-07-03,338.473386331844,340.17976504062915,335.8589265508823,337.2759094238281,12508700
2023-07-05,334.38204475427784,340.9281828700029,334.0228199512321,337.4355773925781,18172400
2023-07-06,336.587366997466,342.265348050752,334.7911820766566,340.5489807128906,28161200
2023-07-07,338.60310714607516,341.06788985835874,336.288001429861,336.5075378417969,21185300
2023-07-10,333.8930733680739,334.521747195695,326.8978741382788,331.12890625,32791400
2023-07-11,330.3605534358315,332.15673832028784,326.3091336016736,331.767578125,26698200
2023-07-12,335.88884092916754,340.92815915771524,334.9608131327429,336.4875793457031,29995300
2023-07-13,338.8425787135145,343.01373994407413,338.303711093052,341.93603515625,20567200
2023-07-14,346.85563076281653,350.6875142057773,343.5825617519686,344.5105895996094,28302200
2023-07-17,344.9496601191329,346.2568899911771,341.4770319504485,344.99957275390625,20363900
2023-07-18,345.0993256028976,366.00507514670755,341.44708515833304,358.73046875,64872700
2023-07-19,360.985725051634,361.69421649653196,351.69539687217883,354.3298034667969,39732900
2023-07-20,352.82300276124084,357.21370057646925,344.6403151190998,346.13714599609375,33778400
2023-07-21,348.41233964034046,349.55990392804034,339.1120228307721,343.043701171875,69368900
2023-07-24,345.1193166591419,346.18706334133833,341.5867872144979,344.380859375,26678100
2023-07-25,346.3766152674607,351.14654537204683,344.3409472828141,350.23846435546875,41637700
2023-07-26,340.71862557906644,343.94181236443984,332.4062077205621,337.0563659667969,58383700
2023-07-27,339.7606600042334,340.6088397996611,328.35478565410773,330.0212707519531,39635300
2023-07-28,332.96503871749144,339.29163997371046,332.46609511255525,337.65509033203125,28484900
2023-07-31,336.20818387553516,336.9865347082582,332.65567726763555,335.2102966308594,25446000
2023-08-01,334.48183028259035,337.82475866589624,332.9949880227767,335.62939453125,18311900
2023-08-02,332.9251286769528,332.9251286769528,325.67046886667725,326.8080749511719,27761300
2023-08-03,325.3112394017374,329.1830467554568,325.26135722110666,325.9698486328125,18253700
2023-08-04,331.1788378660784,334.4319601684991,326.54862623433604,327.0874938964844,23727700
2023-08-07,327.67622259778125,330.4104238442575,326.8280123674718,329.41253662109375,17741500
2023-08-08,326.269195522624,328.05542216561844,322.3175706752692,325.3611145019531,22327600
2023-08-09,325.7802571185631,326.4188891335219,320.37169473466525,321.5492248535156,22373300
2023-08-10,325.3311790230579,327.56646709381016,320.5014085545754,322.2477111816406,20113700
2023-08-11,319.58337169233727,321.7288231305585,318.5355718366236,320.331787109375,24342600
2023-08-14,320.71101247276437,323.3753544976337,319.4037520989895,323.35540771484375,18836100
2023-08-15,322.3175681928427,324.40314880324786,320.22199896536506,321.1799621582031,16966300
2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,20698900
2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,21257200
2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,24744800
2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,24040000
2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,16102000
2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,21166400
2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,23281400
2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,21684100
2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,14808500
2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,19284600
2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,15222100
2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,26411000
2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,14931200
2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,18553900
2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,17535800
2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,18381000
2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,19530100
2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,16583300
2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,17565500
2023-09-13,331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,16544400
2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,20267000
2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,37666900
2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,16834200
2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,16505900
2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,21436500
2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,35529500
2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,21447900
2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,17836000
2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,26297600
2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,19410100
2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,19683600
2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,24140300
2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,20570000
2023-10-03,320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,21033500
2023-10-04,314.0299987792969,320.0400085449219,314.0,318.9599914550781,20720100
2023-10-05,319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,16965600
2023-10-06,316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,25645500
2023-10-09,324.75,330.29998779296875,323.17999267578125,329.82000732421875,19891200
2023-10-10,330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,20557100
2023-10-11,331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,20063200
2023-10-12,330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,19313100
2023-10-13,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,21072400
2023-10-16,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,22158000
2023-10-17,329.5899963378906,333.4599914550781,327.4100036621094,332.05999755859375,18338500
2023-10-18,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,23153600
2023-10-19,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,25052100
2023-10-20,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,25012600
2023-10-23,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,24374700
2023-10-24,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,31153600
2023-10-25,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,55053800
2023-10-26,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,37828500
2023-10-27,330.42999267578125,336.7200012207031,328.3999938964844,329.80999755859375,29856500
2023-10-30,333.4100036621094,339.45001220703125,331.8299865722656,337.30999755859375,22828100
2023-10-31,338.8500061035156,339.0,334.69000244140625,338.1099853515625,20265300
2023-11-01,339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,28158800
2023-11-02,347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,24348100
2023-11-03,349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,23624000
2023-11-06,353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,23828300
2023-11-07,359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,25807100
